#Gene_families	nsample	Num_leaves_tree1	Num_leaves_tree2	Norm_RFdist
EOG091706H1	19380	9	9	0.00000
EOG091706H2	20000	4	4	0.00000
EOG091706H3	18040	7	7	0.00000
EOG091706H4	19430	11	11	0.00000
EOG091706H5	19260	10	10	0.07692
EOG091706H7	19040	11	11	0.00000
EOG091706H8	19100	13	13	0.00000
EOG091706H9	17310	15	15	0.00000
EOG091706HA	19980	4	4	0.00000
EOG091706HB	19750	14	14	0.00000
EOG091706HC	19720	7	7	0.00000
EOG091706HD	19640	6	6	0.00000
EOG091706HE	19870	15	15	0.00000
EOG091706HF	18870	9	9	0.00000
EOG091706HG	18840	5	5	0.00000
EOG091706HH	19290	14	14	0.27273
EOG091706HI	18900	13	13	0.00000
EOG091706HJ	14700	18	18	0.18519
EOG091706HK	19030	14	14	0.00000
EOG091706HL	19580	14	14	0.00000
EOG091706HM	18710	14	14	0.00000
EOG091706HO	19690	15	15	0.00000
EOG091706HP	19280	14	14	0.00000
EOG091706HQ	19800	9	9	0.00000
EOG091706HR	19180	11	11	0.00000
EOG091706HS	3960	22	22	0.00000
EOG091706HT	19910	10	10	0.00000
EOG091706HU	18130	14	14	0.00000
EOG091706HV	19720	6	6	0.00000
EOG091706HW	19560	14	14	0.00000
EOG091706HY	19570	10	10	0.00000
EOG091706HZ	19430	14	14	0.23810
EOG091706I0	19670	14	14	0.00000
EOG091706I1	19400	17	17	0.00000
EOG091706I4	20000	4	4	0.00000
EOG091706I5	18720	4	4	0.00000
EOG091706I6	16530	16	16	0.05882
EOG091706I7	19180	12	12	0.00000
EOG091706I8	19590	13	13	0.00000
EOG091706I9	19120	9	9	0.00000
EOG091706IA	19050	13	13	0.05263
EOG091706IB	19930	11	11	0.00000
EOG091706ID	19680	14	14	0.00000
EOG091706IE	19620	15	15	0.00000
EOG091706IF	19780	7	7	0.00000
EOG091706IG	20000	4	4	0.00000
EOG091706IH	16900	20	20	0.03704
EOG091706II	19050	13	13	0.05263
EOG091706IJ	20000	7	7	0.00000
EOG091706IK	19810	13	13	0.00000
EOG091706IL	19310	21	21	0.02857
EOG091706IM	19490	14	14	0.00000
EOG091706IN	20000	7	7	0.00000
EOG091706IO	19450	8	8	0.00000
EOG091706IP	19310	13	13	0.00000
EOG091706IR	19990	11	11	0.00000
EOG091706IS	19360	12	12	0.05882
EOG091706IT	19520	13	13	0.00000
EOG091706IU	19580	14	14	0.00000
EOG091706IV	18170	15	15	0.00000
EOG091706IX	17620	15	15	0.00000
EOG091706IY	19660	10	10	0.00000
EOG091706IZ	19650	5	5	0.00000
EOG091706J0	19540	8	8	0.00000
EOG091706J1	19360	14	14	0.00000
EOG091706J2	18420	14	14	0.00000
EOG091706J3	19270	14	14	0.00000
EOG091706J4	19270	13	13	0.00000
EOG091706J5	19430	14	14	0.00000
EOG091706J7	19060	14	14	0.00000
EOG091706J8	18860	15	15	0.05263
EOG091706J9	19540	7	7	0.00000
EOG091706JA	19520	13	13	0.00000
EOG091706JB	19340	14	14	0.00000
EOG091706JC	19470	11	11	0.00000
EOG091706JE	19480	13	13	0.00000
EOG091706JF	13570	15	15	0.25000
EOG091706JG	19740	11	11	0.00000
EOG091706JH	19610	15	15	0.00000
EOG091706JI	18740	11	11	0.00000
EOG091706JL	19670	6	6	0.00000
EOG091706JM	19610	13	13	0.00000
EOG091706JN	19760	14	14	0.00000
EOG091706JO	19500	14	14	0.00000
EOG091706JP	19600	14	14	0.00000
EOG091706JQ	19420	14	14	0.00000
EOG091706JR	19540	6	6	0.00000
EOG091706JS	19710	5	5	0.00000
EOG091706JT	16560	14	14	0.00000
EOG091706JU	18600	11	11	0.07692
EOG091706JV	19980	12	12	0.00000
EOG091706JW	19530	8	8	0.00000
EOG091706JX	19410	14	14	0.00000
EOG091706JY	19420	13	13	0.00000
EOG091706JZ	19980	14	14	0.00000
EOG091706K0	18350	13	13	0.00000
EOG091706K1	19070	14	14	0.00000
EOG091706K2	19270	14	14	0.00000
EOG091706K4	18390	5	5	0.00000
EOG091706K5	19700	12	12	0.00000
EOG091706K6	19310	14	14	0.00000
EOG091706K7	20000	5	5	0.00000
EOG091706K8	19700	14	14	0.00000
EOG091706K9	19630	4	4	0.00000
EOG091706KA	19140	9	9	0.00000
EOG091706KB	19330	13	13	0.00000
EOG091706KC	18930	29	29	0.01961
EOG091706KD	19550	14	14	0.04762
EOG091706KE	19130	11	11	0.00000
EOG091706KG	18930	4	4	0.00000
EOG091706KH	20000	12	12	0.00000
EOG091706KI	18450	7	7	0.00000
EOG091706KJ	19800	13	13	0.00000
EOG091706KK	19170	14	14	0.00000
EOG091706KL	16150	14	14	0.00000
EOG091706KM	18520	14	14	0.00000
EOG091706KN	19710	14	14	0.00000
EOG091706KO	18290	10	10	0.00000
EOG091706KP	19380	13	13	0.11111
EOG091706KQ	11780	21	21	0.00000
EOG091706KR	19640	4	4	0.00000
EOG091706KS	18740	9	9	0.00000
EOG091706KT	18980	14	14	0.00000
EOG091706KU	19190	7	7	0.00000
EOG091706KW	19220	11	11	0.00000
EOG091706KX	19150	13	13	0.00000
EOG091706KY	18540	13	13	0.05263
EOG091706KZ	19150	14	14	0.00000
EOG091706L0	19050	6	6	0.00000
EOG091706L1	19510	8	8	0.00000
EOG091706L2	19900	22	22	0.00000
EOG091706L3	16910	14	14	0.00000
EOG091706L4	18020	14	14	0.33333
EOG091706L5	19570	13	13	0.00000
EOG091706L6	18920	13	13	0.00000
EOG091706L7	19500	13	13	0.00000
EOG091706L8	19360	14	14	0.00000
EOG091706L9	19700	13	13	0.10000
EOG091706LD	19690	13	13	0.00000
EOG091706LE	18000	14	14	0.00000
EOG091706LF	19270	14	14	0.00000
EOG091706LG	18330	5	5	0.00000
EOG091706LH	18070	13	13	0.00000
EOG091706LI	19200	15	15	0.00000
EOG091706LJ	19360	12	12	0.00000
EOG091706LK	17180	14	14	0.00000
EOG091706LM	19700	10	10	0.07692
EOG091706LO	19580	14	14	0.00000
EOG091706LQ	19150	10	10	0.00000
EOG091706LR	17470	7	7	0.00000
EOG091706LT	19500	13	13	0.00000
EOG091706LU	18540	14	14	0.00000
EOG091706LV	18440	14	14	0.00000
EOG091706LW	17790	14	14	0.06667
EOG091706LZ	19130	11	11	0.00000
EOG091706M0	17670	5	5	0.00000
EOG091706M1	19740	9	9	0.00000
EOG091706M2	19340	15	15	0.00000
EOG091706M3	20000	6	6	0.00000
EOG091706M4	19450	13	13	0.00000
EOG091706M5	19630	14	14	0.05263
EOG091706M8	20000	9	9	0.00000
EOG091706M9	19680	9	9	0.00000
EOG091706MB	19300	12	12	0.12500
EOG091706MC	19540	14	14	0.00000
EOG091706ME	19940	8	8	0.00000
EOG091706MF	20000	4	4	0.00000
EOG091706MG	18950	9	9	0.00000
EOG091706MI	20000	4	4	0.00000
EOG091706MJ	19570	14	14	0.00000
EOG091706MK	19750	13	13	0.00000
EOG091706MM	18920	5	5	0.00000
EOG091706MN	19030	10	10	0.11111
EOG091706MP	19180	13	13	0.00000
EOG091706MQ	19930	5	5	0.00000
EOG091706MR	19410	13	13	0.00000
EOG091706MS	15140	9	9	0.00000
EOG091706MT	16380	14	14	0.00000
EOG091706MU	19270	12	12	0.00000
EOG091706MV	18810	14	14	0.00000
EOG091706MW	18810	12	12	0.00000
EOG091706MX	19610	11	11	0.00000
EOG091706MY	19460	14	14	0.00000
EOG091706MZ	20000	5	5	0.00000
EOG091706N0	19830	10	10	0.00000
EOG091706N2	19630	7	7	0.00000
EOG091706N4	19370	15	15	0.00000
EOG091706N5	19820	13	13	0.00000
EOG091706N7	19570	12	12	0.00000
EOG091706N8	19230	10	10	0.00000
EOG091706N9	19170	14	14	0.14286
EOG091706NaN	19490	14	14	0.00000
EOG091706NB	19140	7	7	0.00000
EOG091706NC	13180	12	12	0.00000
EOG091706NE	19710	14	14	0.00000
EOG091706NF	18520	14	14	0.00000
EOG091706NG	20000	8	8	0.00000
EOG091706NH	19990	4	4	0.00000
EOG091706NI	19960	12	12	0.00000
EOG091706NJ	19720	13	13	0.00000
EOG091706NK	19620	13	13	0.00000
EOG091706NL	19530	13	13	0.00000
EOG091706NM	13240	40	40	0.01449
EOG091706NN	18930	11	11	0.00000
EOG091706NO	16600	14	14	0.33333
EOG091706NP	19970	13	13	0.00000
EOG091706NQ	19760	9	9	0.00000
EOG091706NR	18580	14	14	0.00000
EOG091706NS	17770	13	13	0.00000
EOG091706NU	19470	12	12	0.00000
EOG091706NV	19230	13	13	0.05882
EOG091706NW	19730	14	14	0.00000
EOG091706NY	19660	10	10	0.07692
EOG091706NZ	18920	14	14	0.04762
EOG091706O0	19700	14	14	0.00000
EOG091706O2	19790	11	11	0.00000
EOG091706O3	18990	10	10	0.00000
EOG091706O4	19180	13	13	0.00000
EOG091706O5	17580	14	14	0.00000
EOG091706O6	14510	14	14	0.20000
EOG091706O7	19750	7	7	0.00000
EOG091706O8	19530	13	13	0.00000
EOG091706O9	19700	14	14	0.05882
EOG091706OC	19200	13	13	0.06667
EOG091706OD	18650	13	13	0.00000
EOG091706OE	19100	15	15	0.00000
EOG091706OF	19290	4	4	0.00000
EOG091706OG	18480	15	15	0.00000
EOG091706OH	18060	10	10	0.07692
EOG091706OI	19690	14	14	0.00000
EOG091706OK	17680	11	11	0.00000
EOG091706OL	19830	14	14	0.00000
EOG091706OM	19500	7	7	0.00000
EOG091706ON	18510	4	4	0.00000
EOG091706OO	19440	15	15	0.00000
EOG091706OP	19590	14	14	0.00000
EOG091706OQ	19760	14	14	0.00000
EOG091706OR	19720	14	14	0.00000
EOG091706OS	18890	14	14	0.00000
EOG091706OT	19320	15	15	0.00000
EOG091706OU	19880	14	14	0.00000
EOG091706OV	18230	14	14	0.00000
EOG091706OW	18950	14	14	0.33333
EOG091706OX	19590	8	8	0.00000
EOG091706OZ	19430	13	13	0.00000
EOG091706P1	19870	4	4	0.00000
EOG091706P2	19510	11	11	0.07692
EOG091706P3	18650	15	15	0.04348
EOG091706P4	19140	14	14	0.00000
EOG091706P5	18720	14	14	0.00000
EOG091706P6	19580	14	14	0.00000
EOG091706P7	19590	8	8	0.00000
EOG091706P8	19460	13	13	0.00000
EOG091706P9	20000	5	5	0.00000
EOG091706PA	19470	12	12	0.05882
EOG091706PB	19560	11	11	0.00000
EOG091706PC	19150	14	14	0.00000
EOG091706PD	19000	11	11	0.00000
EOG091706PE	19720	14	14	0.00000
EOG091706PF	19540	10	10	0.00000
EOG091706PG	19300	14	14	0.00000
EOG091706PH	19420	17	17	0.00000
EOG091706PJ	19710	9	9	0.00000
EOG091706PK	19660	13	13	0.00000
EOG091706PL	19350	13	13	0.00000
EOG091706PM	19000	11	11	0.00000
EOG091706PN	19450	14	14	0.20000
EOG091706PP	19630	13	13	0.00000
EOG091706PQ	19050	17	17	0.00000
EOG091706PR	19630	12	12	0.00000
EOG091706PS	19700	13	13	0.06667
EOG091706PT	19040	15	15	0.00000
EOG091706PU	19420	13	13	0.00000
EOG091706PV	19230	14	14	0.00000
EOG091706PW	17270	13	13	0.00000
EOG091706PX	19700	11	11	0.00000
EOG091706Q1	16060	15	15	0.00000
EOG091706Q2	18930	14	14	0.00000
EOG091706Q3	17690	14	14	0.00000
EOG091706Q4	19490	6	6	0.00000
EOG091706Q6	19140	6	6	0.20000
EOG091706Q7	18380	15	15	0.00000
EOG091706Q9	19910	6	6	0.00000
EOG091706QC	19660	5	5	0.00000
EOG091706QD	18720	13	13	0.06667
EOG091706QE	19810	10	10	0.00000
EOG091706QF	19750	12	12	0.00000
EOG091706QG	18490	18	18	0.00000
EOG091706QH	18230	6	6	0.00000
EOG091706QK	18970	13	13	0.00000
EOG091706QM	19970	5	5	0.00000
EOG091706QN	20000	7	7	0.00000
EOG091706QO	19450	14	14	0.00000
EOG091706QP	19360	14	14	0.04762
EOG091706QQ	19340	15	15	0.00000
EOG091706QR	19120	14	14	0.00000
EOG091706QS	19570	15	15	0.00000
EOG091706QT	19310	13	13	0.00000
EOG091706QV	19100	6	6	0.00000
EOG091706QW	19030	15	15	0.00000
EOG091706QX	15500	25	25	0.00000
EOG091706QY	20000	5	5	0.00000
EOG091706QZ	19490	14	14	0.00000
EOG091706R0	19000	13	13	0.05882
EOG091706R1	16940	11	11	0.00000
EOG091706R2	19740	8	8	0.00000
EOG091706R3	19230	14	14	0.00000
EOG091706R4	19720	6	6	0.00000
EOG091706R5	19520	13	13	0.26316
EOG091706R6	19980	13	13	0.00000
EOG091706R7	19440	13	13	0.05882
EOG091706R8	17510	7	7	0.00000
EOG091706R9	19790	11	11	0.00000
EOG091706RA	19640	14	14	0.00000
EOG091706RB	16400	5	5	0.00000
EOG091706RC	19770	7	7	0.00000
EOG091706RD	18630	12	12	0.00000
EOG091706RE	19350	16	16	0.00000
EOG091706RF	19400	12	12	0.00000
EOG091706RG	18850	6	6	0.00000
EOG091706RJ	19530	13	13	0.00000
EOG091706RK	19200	13	13	0.00000
EOG091706RM	19550	10	10	0.00000
EOG091706RN	18730	10	10	0.00000
EOG091706RO	19040	15	15	0.00000
EOG091706RP	19160	14	14	0.00000
EOG091706RQ	18320	7	7	1.00000
EOG091706RS	19960	13	13	0.00000
EOG091706RT	19810	13	13	0.00000
EOG091706RU	20000	4	4	0.00000
EOG091706RV	19680	15	15	0.00000
EOG091706RW	19140	6	6	0.00000
EOG091706RX	19660	12	12	0.00000
EOG091706RY	18850	14	14	0.00000
EOG091706RZ	19810	14	14	0.00000
EOG091706S2	3810	22	22	0.00000
EOG091706S3	18710	14	14	0.00000
EOG091706S4	19910	12	12	0.00000
EOG091706S5	19670	14	14	0.00000
EOG091706S6	19830	14	14	0.00000
EOG091706S7	19010	12	12	0.00000
EOG091706S8	19900	10	10	0.00000
EOG091706S9	19830	12	12	0.00000
EOG091706SA	18900	14	14	0.00000
EOG091706SE	19530	7	7	0.00000
EOG091706SF	19850	5	5	0.00000
EOG091706SG	19370	13	13	0.00000
EOG091706SH	19210	16	16	0.09091
EOG091706SI	19900	12	12	0.00000
EOG091706SJ	19670	15	15	0.00000
EOG091706SK	19620	15	15	0.00000
EOG091706SL	20000	4	4	0.00000
EOG091706SM	19580	10	10	0.07692
EOG091706SO	17590	13	13	0.00000
EOG091706SQ	19150	12	12	0.00000
EOG091706SR	19970	10	10	0.00000
EOG091706SS	19180	14	14	0.00000
EOG091706ST	20000	5	5	0.00000
EOG091706SV	19190	9	9	0.00000
EOG091706SW	18410	12	12	0.00000
EOG091706SX	18060	4	4	0.00000
EOG091706SY	19340	14	14	0.00000
EOG091706SZ	18870	6	6	0.00000
EOG091706T0	19240	8	8	0.00000
EOG091706T1	19640	15	15	0.00000
EOG091706T2	18710	7	7	0.00000
EOG091706T4	18850	14	14	0.00000
EOG091706T5	19680	14	14	0.00000
EOG091706T6	19290	11	11	0.00000
EOG091706T7	19230	13	13	0.20000
EOG091706T9	19260	7	7	0.00000
EOG091706TA	15870	15	15	0.00000
EOG091706TB	18940	14	14	0.00000
EOG091706TC	19280	6	6	0.00000
EOG091706TE	19730	13	13	0.05882
EOG091706TF	17740	22	22	0.03448
EOG091706TI	18820	4	4	NaN
EOG091706TJ	18180	13	13	0.05882
EOG091706TK	20000	4	4	0.00000
EOG091706TL	19190	14	14	0.00000
EOG091706TM	19460	13	13	0.00000
EOG091706TN	19000	12	12	0.05882
EOG091706TO	19910	14	14	0.00000
EOG091706TP	19750	7	7	0.00000
EOG091706TQ	19330	14	14	0.00000
EOG091706TR	19180	12	12	0.00000
EOG091706TT	18940	9	9	0.00000
EOG091706TU	19370	14	14	0.04762
EOG091706TV	18880	12	12	0.00000
EOG091706TW	20000	7	7	0.00000
EOG091706TX	10390	13	13	0.36842
EOG091706TY	19640	13	13	0.00000
EOG091706TZ	15030	5	5	0.00000
EOG091706U1	16970	14	14	0.15789
EOG091706U2	19450	11	11	0.00000
EOG091706U3	19030	14	14	0.00000
EOG091706U4	19120	26	26	0.00000
EOG091706U5	19430	13	13	0.00000
EOG091706U6	19260	12	12	0.00000
EOG091706U7	19070	14	14	0.00000
EOG091706UB	19510	14	14	0.00000
EOG091706UC	19410	12	12	0.00000
EOG091706UD	16340	9	9	0.00000
EOG091706UF	19340	12	12	0.06667
EOG091706UG	18560	9	9	0.00000
EOG091706UH	19150	13	13	0.00000
EOG091706UI	18950	14	14	0.00000
EOG091706UJ	20000	4	4	0.00000
EOG091706UL	19560	13	13	0.20000
EOG091706UM	19920	13	13	0.00000
EOG091706UN	19800	14	14	0.00000
EOG091706UO	19120	14	14	0.00000
EOG091706UP	18800	14	14	0.00000
EOG091706UQ	19380	14	14	0.00000
EOG091706UR	19390	14	14	0.00000
EOG091706US	19190	14	14	0.00000
EOG091706UT	2770	16	16	0.00000
EOG091706UU	19320	6	6	0.20000
EOG091706UV	18590	14	14	0.05263
EOG091706UW	19460	8	8	0.00000
EOG091706UY	5510	18	18	0.00000
EOG091706UZ	18920	8	8	0.00000
EOG091706V0	19670	8	8	0.00000
EOG091706V1	19930	14	14	0.00000
EOG091706V4	16650	5	5	0.00000
EOG091706V5	18990	14	14	0.00000
EOG091706V6	19000	14	14	0.00000
EOG091706V7	20000	7	7	0.00000
EOG091706V8	19570	12	12	0.00000
EOG091706VA	19430	13	13	0.00000
EOG091706VB	19320	11	11	0.00000
EOG091706VC	19830	13	13	0.00000
EOG091706VD	19470	12	12	0.00000
EOG091706VE	19620	12	12	0.00000
EOG091706VF	19950	14	14	0.00000
EOG091706VG	20000	5	5	0.00000
EOG091706VH	20000	4	4	0.00000
EOG091706VI	19980	4	4	0.00000
EOG091706VJ	19550	15	15	0.00000
EOG091706VK	20000	5	5	0.00000
EOG091706VL	19350	11	11	0.00000
EOG091706VM	19680	13	13	0.00000
EOG091706VN	19030	16	16	0.06667
EOG091706VO	19050	7	7	0.00000
EOG091706VP	19390	15	15	0.00000
EOG091706VQ	19670	15	15	0.00000
EOG091706VR	19970	11	11	0.00000
EOG091706VS	19990	11	11	0.00000
EOG091706VT	19320	15	15	0.00000
EOG091706VU	19730	7	7	0.00000
EOG091706VV	19370	13	13	0.00000
EOG091706VW	18720	13	13	0.00000
EOG091706VX	19930	13	13	0.00000
EOG091706VY	19310	10	10	0.07692
EOG091706VZ	19740	12	12	0.00000
EOG091706W0	19140	14	14	0.00000
EOG091706W1	7580	17	17	0.00000
EOG091706W2	20000	4	4	0.00000
EOG091706W4	14440	4	4	0.00000
EOG091706W5	19140	14	14	0.22222
EOG091706W6	19410	12	12	0.00000
EOG091706W7	19960	7	7	0.00000
EOG091706W8	18720	14	14	0.00000
EOG091706W9	19310	13	13	0.00000
EOG091706WA	20000	6	6	0.00000
EOG091706WB	18980	15	15	0.00000
EOG091706WC	18910	14	14	0.36364
EOG091706WD	19680	15	15	0.00000
EOG091706WF	17340	25	25	0.00000
EOG091706WG	19550	4	4	0.00000
EOG091706WH	19210	6	6	0.00000
EOG091706WI	19740	7	7	0.00000
EOG091706WJ	19690	14	14	0.00000
EOG091706WK	19710	14	14	0.00000
EOG091706WL	19870	7	7	0.00000
EOG091706WM	19460	15	15	0.21739
EOG091706WN	19580	13	13	0.15789
EOG091706WP	18720	13	13	0.00000
EOG091706WQ	18410	7	7	NaN
EOG091706WR	17990	13	13	0.05263
EOG091706WS	19240	14	14	0.00000
EOG091706WT	19960	13	13	0.00000
EOG091706WU	19410	14	14	0.00000
EOG091706WV	19460	13	13	0.00000
EOG091706WW	19350	8	8	0.00000
EOG091706WX	19340	15	15	0.00000
EOG091706WY	17300	7	7	0.00000
EOG091706WZ	19940	10	10	0.00000
EOG091706X0	19710	14	14	0.00000
EOG091706X1	18860	16	16	0.00000
EOG091706X3	18780	14	14	0.00000
EOG091706X6	19400	12	12	0.00000
EOG091706X7	19400	12	12	0.06667
EOG091706X8	19850	8	8	0.11111
EOG091706X9	19260	14	14	0.00000
EOG091706XA	19990	4	4	0.00000
EOG091706XB	19050	14	14	0.27273
EOG091706XC	19390	14	14	0.00000
EOG091706XD	20000	9	9	0.00000
EOG091706XF	20000	4	4	0.00000
EOG091706XG	19620	9	9	0.00000
EOG091706XH	19370	14	14	0.00000
EOG091706XI	19310	14	14	0.00000
EOG091706XJ	20000	5	5	0.00000
EOG091706XK	19150	13	13	0.00000
EOG091706XM	18730	25	25	0.00000
EOG091706XN	19330	4	4	1.00000
EOG091706XO	19130	13	13	0.00000
EOG091706XP	19770	14	14	0.00000
EOG091706XQ	18510	14	14	0.00000
EOG091706XR	20000	4	4	0.00000
EOG091706XS	19370	13	13	0.00000
EOG091706XT	19440	13	13	0.00000
EOG091706XW	18250	14	14	0.04762
EOG091706XY	19540	14	14	0.00000
EOG091706XZ	14980	14	14	0.00000
EOG091706Y0	18760	13	13	0.00000
EOG091706Y1	19520	14	14	0.23810
EOG091706Y2	19250	13	13	0.00000
EOG091706Y3	18820	9	9	0.00000
EOG091706Y4	19820	14	14	0.00000
EOG091706Y6	18800	11	11	0.00000
EOG091706Y7	15100	13	13	0.00000
EOG091706Y8	19030	12	12	0.00000
EOG091706Y9	18730	15	15	0.00000
EOG091706YB	19250	13	13	0.00000
EOG091706YC	20000	4	4	0.00000
EOG091706YD	18820	7	7	0.00000
EOG091706YE	18720	12	12	0.00000
EOG091706YG	18670	15	15	0.00000
EOG091706YH	19430	11	11	0.07692
EOG091706YI	18950	14	14	0.00000
EOG091706YL	18720	4	4	NaN
EOG091706YM	19670	11	11	0.00000
EOG091706YN	19370	14	14	0.00000
EOG091706YO	19950	6	6	0.00000
EOG091706YP	19800	14	14	0.00000
EOG091706YQ	19750	14	14	0.00000
EOG091706YR	19940	12	12	0.00000
EOG091706YS	19550	14	14	0.04762
EOG091706YT	19600	14	14	0.00000
EOG091706YU	19120	14	14	0.00000
EOG091706YW	20000	7	7	0.00000
EOG091706YY	18680	5	5	0.00000
EOG091706YZ	19610	14	14	0.00000
EOG091706Z0	19480	11	11	0.00000
EOG091706Z1	18280	15	15	0.00000
EOG091706Z2	19490	14	14	0.00000
EOG091706Z3	18300	14	14	0.00000
EOG091706Z4	18680	7	7	0.00000
EOG091706Z6	19150	8	8	0.00000
EOG091706Z7	20000	6	6	0.00000
EOG091706Z8	19480	9	9	0.00000
EOG091706ZB	19090	16	16	0.12000
EOG091706ZC	19220	13	13	0.00000
EOG091706ZD	17640	17	17	0.07692
EOG091706ZE	19620	13	13	0.00000
EOG091706ZF	19620	10	10	0.00000
EOG091706ZH	19410	13	13	0.05882
EOG091706ZI	17050	9	9	0.00000
EOG091706ZJ	19010	11	11	0.00000
EOG091706ZK	19720	14	14	0.00000
EOG091706ZL	19170	6	6	0.00000
EOG091706ZM	19310	14	14	0.00000
EOG091706ZO	18370	14	14	0.00000
EOG091706ZP	20000	4	4	0.00000
EOG091706ZQ	19610	8	8	0.00000
EOG091706ZR	18470	15	15	0.27273
EOG091706ZS	19090	14	14	0.00000
EOG091706ZT	18890	14	14	0.00000
EOG091706ZU	18790	7	7	0.00000
EOG091706ZV	19660	14	14	0.00000
EOG091706ZW	19480	10	10	0.00000
EOG091706ZX	19490	12	12	0.00000
EOG091706ZY	18400	14	14	0.00000
EOG091706ZZ	18610	14	14	0.00000
EOG09170700	19570	13	13	0.00000
EOG09170701	19890	4	4	0.00000
EOG09170702	19250	14	14	0.00000
EOG09170704	19160	14	14	0.00000
EOG09170705	18420	4	4	0.00000
EOG09170706	19640	14	14	0.00000
EOG09170708	19070	15	15	0.00000
EOG09170709	19860	14	14	0.00000
EOG0917070A	19450	13	13	0.00000
EOG0917070B	18840	13	13	0.00000
EOG0917070C	20000	4	4	0.00000
EOG0917070D	19640	14	14	0.09091
EOG0917070F	18450	4	4	0.00000
EOG0917070G	18910	6	6	0.00000
EOG0917070H	18430	14	14	0.14286
EOG0917070I	20000	4	4	0.00000
EOG0917070J	18690	12	12	0.00000
EOG0917070K	18980	13	13	0.00000
EOG0917070L	18690	14	14	0.00000
EOG0917070N	19040	14	14	0.00000
EOG0917070O	17990	6	6	0.00000
EOG0917070P	19150	14	14	0.00000
EOG0917070Q	19450	14	14	0.18182
EOG0917070R	18750	15	15	0.00000
EOG0917070U	19240	14	14	0.00000
EOG0917070V	18490	13	13	0.00000
EOG0917070W	18810	13	13	0.00000
EOG0917070X	19890	12	12	0.00000
EOG0917070Y	19070	7	7	0.00000
EOG0917070Z	19720	13	13	0.00000
EOG09170710	19940	14	14	0.36364
EOG09170711	19100	11	11	0.00000
EOG09170712	19800	14	14	0.00000
EOG09170713	18430	14	14	0.23810
EOG09170714	19490	13	13	0.00000
EOG09170715	18710	15	15	0.00000
EOG09170716	18280	15	15	0.00000
EOG09170717	19730	13	13	0.00000
EOG09170719	19150	14	14	0.00000
EOG0917071A	19690	13	13	0.00000
EOG0917071D	18980	13	13	0.00000
EOG0917071E	19660	14	14	0.04762
EOG0917071F	18930	11	11	0.06667
EOG0917071I	20000	4	4	0.00000
EOG0917071J	19650	14	14	0.00000
EOG0917071K	18710	14	14	0.00000
EOG0917071L	18150	11	11	0.07692
EOG0917071M	19940	11	11	0.00000
EOG0917071Q	19390	12	12	0.00000
EOG0917071R	15100	14	14	0.05263
EOG0917071S	19580	13	13	0.00000
EOG0917071T	19400	13	13	0.00000
EOG0917071U	19180	12	12	0.00000
EOG0917071V	19210	14	14	0.00000
EOG0917071W	19280	12	12	0.06667
EOG0917071X	20000	4	4	0.00000
EOG0917071Y	19160	14	14	0.14286
EOG09170720	18880	11	11	0.00000
EOG09170721	19970	4	4	0.00000
EOG09170722	19200	12	12	0.00000
EOG09170723	19620	13	13	0.05263
EOG09170724	8990	16	16	0.00000
EOG09170725	19960	18	18	0.00000
EOG09170726	18100	20	20	0.03448
EOG09170727	19350	14	14	0.00000
EOG09170729	19480	14	14	0.00000
EOG0917072A	19720	14	14	0.00000
EOG0917072C	19450	15	15	0.00000
EOG0917072D	19440	14	14	0.00000
EOG0917072E	18030	6	6	0.00000
EOG0917072F	18490	14	14	0.00000
EOG0917072G	17560	14	14	0.00000
EOG0917072H	17730	14	14	0.27273
EOG0917072I	19220	13	13	0.00000
EOG0917072J	18760	12	12	0.00000
EOG0917072K	19700	12	12	0.00000
EOG0917072L	19280	11	11	0.00000
EOG0917072M	19570	14	14	0.00000
EOG0917072N	19290	14	14	0.00000
EOG0917072P	19640	14	14	0.00000
EOG0917072Q	19870	11	11	0.00000
EOG0917072R	18570	12	12	0.00000
EOG0917072S	19650	13	13	0.00000
EOG0917072T	19230	5	5	0.00000
EOG0917072V	19390	14	14	0.00000
EOG0917072W	19950	14	14	0.00000
EOG0917072X	19960	5	5	0.00000
EOG0917072Y	19770	14	14	0.00000
EOG0917072Z	18380	14	14	0.07692
EOG09170730	19730	14	14	0.00000
EOG09170731	19800	11	11	0.00000
EOG09170732	19240	14	14	0.15789
EOG09170733	19510	12	12	0.00000
EOG09170734	18920	14	14	0.00000
EOG09170735	20000	7	7	0.00000
EOG09170737	19770	12	12	0.00000
EOG09170738	19590	13	13	0.00000
EOG0917073B	18760	4	4	1.00000
EOG0917073D	12940	13	13	0.00000
EOG0917073E	16600	13	13	0.00000
EOG0917073F	18790	14	14	0.05882
EOG0917073G	19470	11	11	0.00000
EOG0917073H	19660	14	14	0.00000
EOG0917073I	19580	13	13	0.00000
EOG0917073J	19160	13	13	0.00000
EOG0917073L	18920	11	11	0.14286
EOG0917073M	3320	21	21	0.00000
EOG0917073N	19690	9	9	0.00000
EOG0917073O	18250	23	23	0.00000
EOG0917073P	19750	13	13	0.00000
EOG0917073Q	20000	5	5	0.00000
EOG0917073R	19350	14	14	0.00000
EOG0917073T	19530	13	13	0.00000
EOG0917073U	18200	13	13	0.00000
EOG0917073V	19710	10	10	0.00000
EOG0917073W	18590	17	17	0.00000
EOG0917073Y	16820	8	8	0.11111
EOG0917073Z	19660	13	13	0.00000
